"","game_id","season","week","team","opponent","touchdowns","point_diff2","winner"
"46","2010_03_SF_KC",2010,3,"KC","SF",4,21,"KC"
"47","2010_03_TEN_NYG",2010,3,"NYG","TEN",1,-19,"TEN"
"48","2010_03_WAS_STL",2010,3,"LA","WAS",3,14,"LA"
"49","2010_04_ARI_SD",2010,4,"LAC","ARI",5,31,"LAC"
"50","2010_04_BAL_PIT",2010,4,"PIT","BAL",2,-3,"BAL"
"51","2010_04_CAR_NO",2010,4,"NO","CAR",1,2,"NO"
"52","2010_04_CHI_NYG",2010,4,"NYG","CHI",2,14,"NYG"
"53","2010_04_CIN_CLE",2010,4,"CLE","CIN",2,3,"CLE"
"54","2010_04_DEN_TEN",2010,4,"TEN","DEN",2,-6,"DEN"
"55","2010_04_DET_GB",2010,4,"GB","DET",4,2,"GB"
"56","2010_04_HOU_OAK",2010,4,"LV","HOU",3,-7,"HOU"
"57","2010_04_IND_JAX",2010,4,"JAX","IND",4,3,"JAX"
"58","2010_04_NE_MIA",2010,4,"MIA","NE",2,-27,"NE"
"59","2010_04_NYJ_BUF",2010,4,"BUF","NYJ",2,-24,"NYJ"
"60","2010_04_SEA_STL",2010,4,"LA","SEA",2,17,"LA"
"61","2010_04_SF_ATL",2010,4,"ATL","SF",1,2,"ATL"
"62","2010_04_WAS_PHI",2010,4,"PHI","WAS",1,-5,"WAS"
"63","2010_05_ATL_CLE",2010,5,"CLE","ATL",1,-10,"ATL"
"64","2010_05_CHI_CAR",2010,5,"CAR","CHI",0,-17,"CHI"
"65","2010_05_DEN_BAL",2010,5,"BAL","DEN",4,14,"BAL"
"66","2010_05_GB_WAS",2010,5,"WAS","GB",1,3,"WAS"
"67","2010_05_JAX_BUF",2010,5,"BUF","JAX",3,-10,"JAX"
"68","2010_05_KC_IND",2010,5,"IND","KC",1,10,"IND"
"69","2010_05_MIN_NYJ",2010,5,"NYJ","MIN",2,9,"NYJ"
"70","2010_05_NO_ARI",2010,5,"ARI","NO",3,10,"ARI"
"71","2010_05_NYG_HOU",2010,5,"HOU","NYG",1,-24,"NYG"
"72","2010_05_PHI_SF",2010,5,"SF","PHI",3,-3,"PHI"
"73","2010_05_SD_OAK",2010,5,"LV","LAC",4,8,"LV"
"74","2010_05_STL_DET",2010,5,"DET","LA",5,38,"DET"
"75","2010_05_TB_CIN",2010,5,"CIN","TB",2,-3,"TB"
"76","2010_05_TEN_DAL",2010,5,"DAL","TEN",3,-7,"TEN"
"77","2010_06_ATL_PHI",2010,6,"PHI","ATL",4,14,"PHI"
"78","2010_06_BAL_NE",2010,6,"NE","BAL",2,3,"NE"
"79","2010_06_CLE_PIT",2010,6,"PIT","CLE",4,18,"PIT"
"80","2010_06_DAL_MIN",2010,6,"MIN","DAL",3,3,"MIN"
"81","2010_06_DET_NYG",2010,6,"NYG","DET",4,8,"NYG"
"82","2010_06_IND_WAS",2010,6,"WAS","IND",3,-3,"IND"
"83","2010_06_KC_HOU",2010,6,"HOU","KC",5,4,"HOU"
"84","2010_06_MIA_GB",2010,6,"GB","MIA",2,-3,"MIA"
"85","2010_06_NO_TB",2010,6,"TB","NO",1,-25,"NO"
"86","2010_06_NYJ_DEN",2010,6,"DEN","NYJ",2,-4,"NYJ"
"87","2010_06_OAK_SF",2010,6,"SF","LV",2,8,"SF"
"88","2010_06_SD_STL",2010,6,"LA","LAC",2,3,"LA"
"89","2010_06_SEA_CHI",2010,6,"CHI","SEA",2,-3,"SEA"
"90","2010_06_TEN_JAX",2010,6,"JAX","TEN",0,-27,"TEN"
"91","2010_07_ARI_SEA",2010,7,"SEA","ARI",1,12,"SEA"
"92","2010_07_BUF_BAL",2010,7,"BAL","BUF",4,3,"BAL"
"93","2010_07_CIN_ATL",2010,7,"ATL","CIN",5,7,"ATL"
"94","2010_07_CLE_NO",2010,7,"NO","CLE",2,-13,"CLE"
"95","2010_07_JAX_KC",2010,7,"KC","JAX",6,22,"KC"
"96","2010_07_MIN_GB",2010,7,"GB","MIN",4,4,"GB"
"97","2010_07_NE_SD",2010,7,"LAC","NE",2,-3,"NE"
"98","2010_07_NYG_DAL",2010,7,"DAL","NYG",4,-6,"NYG"
"99","2010_07_OAK_DEN",2010,7,"DEN","LV",2,-45,"LV"
"100","2010_07_PHI_TEN",2010,7,"TEN","PHI",4,18,"TEN"
"101","2010_07_PIT_MIA",2010,7,"MIA","PIT",1,-1,"PIT"
"102","2010_07_SF_CAR",2010,7,"CAR","SF",2,3,"CAR"
"103","2010_07_STL_TB",2010,7,"TB","LA",1,1,"TB"
"104","2010_07_WAS_CHI",2010,7,"CHI","WAS",2,-3,"WAS"
"105","2010_08_BUF_KC",2010,8,"KC","BUF",1,3,"KC"
"106","2010_08_CAR_STL",2010,8,"LA","CAR",2,10,"LA"
"107","2010_08_DEN_SF",2010,8,"SF","DEN",3,8,"SF"
"108","2010_08_GB_NYJ",2010,8,"NYJ","GB",0,-9,"GB"
"109","2010_08_HOU_IND",2010,8,"IND","HOU",3,13,"IND"
"110","2010_08_JAX_DAL",2010,8,"DAL","JAX",2,-18,"JAX"
"111","2010_08_MIA_CIN",2010,8,"CIN","MIA",2,-8,"MIA"
"112","2010_08_MIN_NE",2010,8,"NE","MIN",4,10,"NE"
"113","2010_08_PIT_NO",2010,8,"NO","PIT",2,10,"NO"
"114","2010_08_SEA_OAK",2010,8,"LV","SEA",3,30,"LV"
"115","2010_08_TB_ARI",2010,8,"ARI","TB",5,-3,"TB"
"116","2010_08_TEN_SD",2010,8,"LAC","TEN",4,8,"LAC"
"117","2010_08_WAS_DET",2010,8,"DET","WAS",5,12,"DET"
"118","2010_09_ARI_MIN",2010,9,"MIN","ARI",3,3,"MIN"
"119","2010_09_CHI_BUF",2010,9,"BUF","CHI",3,-3,"CHI"
"120","2010_09_DAL_GB",2010,9,"GB","DAL",6,38,"GB"
"121","2010_09_IND_PHI",2010,9,"PHI","IND",2,2,"PHI"
"122","2010_09_KC_OAK",2010,9,"LV","KC",2,3,"LV"
"123","2010_09_MIA_BAL",2010,9,"BAL","MIA",2,16,"BAL"
"124","2010_09_NE_CLE",2010,9,"CLE","NE",4,20,"CLE"
"125","2010_09_NO_CAR",2010,9,"CAR","NO",0,-31,"NO"
"126","2010_09_NYG_SEA",2010,9,"SEA","NYG",1,-34,"NYG"
"127","2010_09_NYJ_DET",2010,9,"DET","NYJ",3,-3,"NYJ"
"128","2010_09_PIT_CIN",2010,9,"CIN","PIT",3,-6,"PIT"
"129","2010_09_SD_HOU",2010,9,"HOU","LAC",2,-6,"LAC"
"130","2010_09_TB_ATL",2010,9,"ATL","TB",3,6,"ATL"
"131","2010_10_BAL_ATL",2010,10,"ATL","BAL",3,5,"ATL"
"132","2010_10_CAR_TB",2010,10,"TB","CAR",4,15,"TB"
"133","2010_10_CIN_IND",2010,10,"IND","CIN",2,6,"IND"
"134","2010_10_DAL_NYG",2010,10,"NYG","DAL",2,-13,"DAL"
"135","2010_10_DET_BUF",2010,10,"BUF","DET",2,2,"BUF"
"136","2010_10_HOU_JAX",2010,10,"JAX","HOU",4,7,"JAX"
"137","2010_10_KC_DEN",2010,10,"DEN","KC",7,20,"DEN"
"138","2010_10_MIN_CHI",2010,10,"CHI","MIN",3,14,"CHI"
"139","2010_10_NE_PIT",2010,10,"PIT","NE",3,-13,"NE"
"140","2010_10_NYJ_CLE",2010,10,"CLE","NYJ",2,-6,"NYJ"
"141","2010_10_PHI_WAS",2010,10,"WAS","PHI",4,-31,"PHI"
"142","2010_10_SEA_ARI",2010,10,"ARI","SEA",2,-18,"SEA"
"143","2010_10_STL_SF",2010,10,"SF","LA",2,3,"SF"
"144","2010_10_TEN_MIA",2010,10,"MIA","TEN",3,12,"MIA"
"145","2010_11_ARI_KC",2010,11,"KC","ARI",4,18,"KC"
"146","2010_11_ATL_STL",2010,11,"LA","ATL",2,-17,"ATL"
"147","2010_11_BAL_CAR",2010,11,"CAR","BAL",1,-24,"BAL"
"148","2010_11_BUF_CIN",2010,11,"CIN","BUF",4,-18,"BUF"
"149","2010_11_CHI_MIA",2010,11,"MIA","CHI",0,-16,"CHI"
"150","2010_11_CLE_JAX",2010,11,"JAX","CLE",3,4,"JAX"
"151","2010_11_DEN_SD",2010,11,"LAC","DEN",5,21,"LAC"
"152","2010_11_DET_DAL",2010,11,"DAL","DET",5,16,"DAL"
"153","2010_11_GB_MIN",2010,11,"MIN","GB",0,-28,"GB"
"154","2010_11_HOU_NYJ",2010,11,"NYJ","HOU",3,3,"NYJ"
"155","2010_11_IND_NE",2010,11,"NE","IND",4,3,"NE"
"156","2010_11_NYG_PHI",2010,11,"PHI","NYG",2,10,"PHI"
"157","2010_11_OAK_PIT",2010,11,"PIT","LV",5,32,"PIT"
"158","2010_11_SEA_NO",2010,11,"NO","SEA",5,15,"NO"
"159","2010_11_TB_SF",2010,11,"SF","TB",0,-21,"TB"
"160","2010_11_WAS_TEN",2010,11,"TEN","WAS",1,-3,"WAS"
"161","2010_12_CAR_CLE",2010,12,"CLE","CAR",3,1,"CLE"
"162","2010_12_CIN_NYJ",2010,12,"NYJ","CIN",3,16,"NYJ"
"163","2010_12_GB_ATL",2010,12,"ATL","GB",2,3,"ATL"
"164","2010_12_JAX_NYG",2010,12,"NYG","JAX",2,4,"NYG"
"165","2010_12_KC_SEA",2010,12,"SEA","KC",3,-18,"KC"
"166","2010_12_MIA_OAK",2010,12,"LV","MIA",2,-16,"MIA"
"167","2010_12_MIN_WAS",2010,12,"WAS","MIN",1,-4,"MIN"
"168","2010_12_NE_DET",2010,12,"DET","NE",3,-21,"NE"
"169","2010_12_NO_DAL",2010,12,"DAL","NO",3,-3,"NO"
"170","2010_12_PHI_CHI",2010,12,"CHI","PHI",4,5,"CHI"
"171","2010_12_PIT_BUF",2010,12,"BUF","PIT",1,-3,"PIT"
"172","2010_12_SD_IND",2010,12,"IND","LAC",2,-22,"LAC"
"173","2010_12_SF_ARI",2010,12,"ARI","SF",0,-21,"SF"
"174","2010_12_STL_DEN",2010,12,"DEN","LA",4,-3,"LA"
"175","2010_12_TB_BAL",2010,12,"BAL","TB",2,7,"BAL"
"176","2010_12_TEN_HOU",2010,12,"HOU","TEN",2,20,"HOU"
"177","2010_13_ATL_TB",2010,13,"TB","ATL",3,-4,"ATL"
"178","2010_13_BUF_MIN",2010,13,"MIN","BUF",5,24,"MIN"
"179","2010_13_CAR_SEA",2010,13,"SEA","CAR",4,17,"SEA"
"180","2010_13_CHI_DET",2010,13,"DET","CHI",2,-4,"CHI"
"181","2010_13_CLE_MIA",2010,13,"MIA","CLE",1,-3,"CLE"
"182","2010_13_DAL_IND",2010,13,"IND","DAL",5,-3,"DAL"
"183","2010_13_DEN_KC",2010,13,"KC","DEN",1,4,"KC"
"184","2010_13_HOU_PHI",2010,13,"PHI","HOU",4,10,"PHI"
"185","2010_13_JAX_TEN",2010,13,"TEN","JAX",0,-11,"JAX"
"186","2010_13_NO_CIN",2010,13,"CIN","NO",3,-4,"NO"
"187","2010_13_NYJ_NE",2010,13,"NE","NYJ",6,42,"NE"
"188","2010_13_OAK_SD",2010,13,"LAC","LV",1,-15,"LV"
"189","2010_13_PIT_BAL",2010,13,"BAL","PIT",1,-3,"PIT"
"190","2010_13_SF_GB",2010,13,"GB","SF",4,18,"GB"
"191","2010_13_STL_ARI",2010,13,"ARI","LA",0,-13,"LA"
"192","2010_13_WAS_NYG",2010,13,"NYG","WAS",4,24,"NYG"
"193","2010_14_ATL_CAR",2010,14,"CAR","ATL",1,-21,"ATL"
"194","2010_14_BAL_HOU",2010,14,"HOU","BAL",3,-6,"BAL"
"195","2010_14_CIN_PIT",2010,14,"PIT","CIN",2,16,"PIT"
"196","2010_14_CLE_BUF",2010,14,"BUF","CLE",1,7,"BUF"
"197","2010_14_DEN_ARI",2010,14,"ARI","DEN",4,30,"ARI"
"198","2010_14_GB_DET",2010,14,"DET","GB",1,4,"DET"
"199","2010_14_IND_TEN",2010,14,"TEN","IND",4,-2,"IND"
"200","2010_14_KC_SD",2010,14,"LAC","KC",4,31,"LAC"
"201","2010_14_MIA_NYJ",2010,14,"NYJ","MIA",0,-4,"MIA"
"202","2010_14_NE_CHI",2010,14,"CHI","NE",1,-29,"NE"
"203","2010_14_NYG_MIN",2010,14,"MIN","NYG",0,-18,"NYG"
"204","2010_14_OAK_JAX",2010,14,"JAX","LV",5,7,"JAX"
"205","2010_14_PHI_DAL",2010,14,"DAL","PHI",3,-3,"PHI"
"206","2010_14_SEA_SF",2010,14,"SF","SEA",4,19,"SF"
"207","2010_14_STL_NO",2010,14,"NO","LA",4,18,"NO"
"208","2010_14_TB_WAS",2010,14,"WAS","TB",2,-1,"TB"
"209","2010_15_ARI_CAR",2010,15,"CAR","ARI",1,7,"CAR"
"210","2010_15_ATL_SEA",2010,15,"SEA","ATL",2,-16,"ATL"
"211","2010_15_BUF_MIA",2010,15,"MIA","BUF",2,-3,"BUF"
"212","2010_15_CHI_MIN",2010,15,"MIN","CHI",2,-26,"CHI"
"213","2010_15_CLE_CIN",2010,15,"CIN","CLE",1,2,"CIN"
"214","2010_15_DEN_OAK",2010,15,"LV","DEN",4,16,"LV"
"215","2010_15_DET_TB",2010,15,"TB","DET",2,-3,"DET"
"216","2010_15_GB_NE",2010,15,"NE","GB",4,4,"NE"
"217","2010_15_HOU_TEN",2010,15,"TEN","HOU",4,14,"TEN"
"218","2010_15_JAX_IND",2010,15,"IND","JAX",4,10,"IND"
"219","2010_15_KC_STL",2010,15,"LA","KC",1,-14,"KC"
"220","2010_15_NO_BAL",2010,15,"BAL","NO",3,6,"BAL"
"221","2010_15_NYJ_PIT",2010,15,"PIT","NYJ",2,-5,"NYJ"
"222","2010_15_PHI_NYG",2010,15,"NYG","PHI",4,-7,"PHI"
"223","2010_15_SF_SD",2010,15,"LAC","SF",4,27,"LAC"
"224","2010_15_WAS_DAL",2010,15,"DAL","WAS",3,3,"DAL"
"225","2010_16_BAL_CLE",2010,16,"CLE","BAL",1,-10,"BAL"
"226","2010_16_CAR_PIT",2010,16,"PIT","CAR",3,24,"PIT"
"227","2010_16_DAL_ARI",2010,16,"ARI","DAL",3,1,"ARI"
"228","2010_16_DET_MIA",2010,16,"MIA","DET",3,-7,"DET"
"229","2010_16_HOU_DEN",2010,16,"DEN","HOU",3,1,"DEN"
"230","2010_16_IND_OAK",2010,16,"LV","IND",2,-5,"IND"
"231","2010_16_MIN_PHI",2010,16,"PHI","MIN",2,-10,"MIN"
"232","2010_16_NE_BUF",2010,16,"BUF","NE",0,-31,"NE"
"233","2010_16_NO_ATL",2010,16,"ATL","NO",2,-3,"NO"
"234","2010_16_NYG_GB",2010,16,"GB","NYG",6,28,"GB"
"235","2010_16_NYJ_CHI",2010,16,"CHI","NYJ",5,4,"CHI"
"236","2010_16_SD_CIN",2010,16,"CIN","LAC",5,14,"CIN"
"237","2010_16_SEA_TB",2010,16,"TB","SEA",5,23,"TB"
"238","2010_16_SF_STL",2010,16,"LA","SF",2,8,"LA"
"239","2010_16_TEN_KC",2010,16,"KC","TEN",4,20,"KC"
"240","2010_16_WAS_JAX",2010,16,"JAX","WAS",2,-3,"WAS"
"241","2010_17_ARI_SF",2010,17,"SF","ARI",5,31,"SF"
"242","2010_17_BUF_NYJ",2010,17,"NYJ","BUF",5,31,"NYJ"
"243","2010_17_CAR_ATL",2010,17,"ATL","CAR",4,21,"ATL"
"244","2010_17_CHI_GB",2010,17,"GB","CHI",1,7,"GB"
"245","2010_17_CIN_BAL",2010,17,"BAL","CIN",1,6,"BAL"
"246","2010_17_DAL_PHI",2010,17,"PHI","DAL",1,-1,"DAL"
"247","2010_17_JAX_HOU",2010,17,"HOU","JAX",4,17,"HOU"
"248","2010_17_MIA_NE",2010,17,"NE","MIA",5,31,"NE"
"249","2010_17_MIN_DET",2010,17,"DET","MIN",2,7,"DET"
"250","2010_17_NYG_WAS",2010,17,"WAS","NYG",2,-3,"NYG"
"251","2010_17_OAK_KC",2010,17,"KC","LV",1,-21,"LV"
"252","2010_17_PIT_CLE",2010,17,"CLE","PIT",1,-32,"PIT"
"253","2010_17_SD_DEN",2010,17,"DEN","LAC",4,-5,"LAC"
"254","2010_17_STL_SEA",2010,17,"SEA","LA",1,10,"SEA"
"255","2010_17_TB_NO",2010,17,"NO","TB",1,-10,"TB"
"256","2010_17_TEN_IND",2010,17,"IND","TEN",2,3,"IND"
"257","2010_18_BAL_KC",2010,18,"KC","BAL",1,-23,"BAL"
"258","2010_18_GB_PHI",2010,18,"PHI","GB",2,-5,"GB"
"259","2010_18_NO_SEA",2010,18,"SEA","NO",5,5,"SEA"
"260","2010_18_NYJ_IND",2010,18,"IND","NYJ",1,-1,"NYJ"
"261","2010_19_BAL_PIT",2010,19,"PIT","BAL",4,7,"PIT"
"262","2010_19_GB_ATL",2010,19,"ATL","GB",3,-27,"GB"
"263","2010_19_NYJ_NE",2010,19,"NE","NYJ",2,-7,"NYJ"
"264","2010_19_SEA_CHI",2010,19,"CHI","SEA",5,11,"CHI"
"265","2010_20_GB_CHI",2010,20,"CHI","GB",2,-7,"GB"
"266","2010_20_NYJ_PIT",2010,20,"PIT","NYJ",3,5,"PIT"
"267","2010_21_PIT_GB",2010,21,"GB","PIT",4,6,"GB"
"268","2011_01_ATL_CHI",2011,1,"CHI","ATL",3,18,"CHI"
"269","2011_01_BUF_KC",2011,1,"KC","BUF",1,-34,"BUF"
"270","2011_01_CAR_ARI",2011,1,"ARI","CAR",4,7,"ARI"
"271","2011_01_CIN_CLE",2011,1,"CLE","CIN",2,-10,"CIN"
"272","2011_01_DAL_NYJ",2011,1,"NYJ","DAL",3,3,"NYJ"
"273","2011_01_DET_TB",2011,1,"TB","DET",2,-7,"DET"
"274","2011_01_IND_HOU",2011,1,"HOU","IND",4,27,"HOU"
"275","2011_01_MIN_SD",2011,1,"LAC","MIN",3,7,"LAC"
"276","2011_01_NE_MIA",2011,1,"MIA","NE",3,-14,"NE"
"277","2011_01_NO_GB",2011,1,"GB","NO",6,8,"GB"
"278","2011_01_NYG_WAS",2011,1,"WAS","NYG",4,14,"WAS"
"279","2011_01_OAK_DEN",2011,1,"DEN","LV",2,-3,"LV"
"280","2011_01_PHI_STL",2011,1,"LA","PHI",1,-18,"PHI"
"281","2011_01_PIT_BAL",2011,1,"BAL","PIT",4,28,"BAL"
"282","2011_01_SEA_SF",2011,1,"SF","SEA",3,16,"SF"
"283","2011_01_TEN_JAX",2011,1,"JAX","TEN",1,2,"JAX"
"284","2011_02_ARI_WAS",2011,2,"WAS","ARI",2,1,"WAS"
"285","2011_02_BAL_TEN",2011,2,"TEN","BAL",2,13,"TEN"
"286","2011_02_CHI_NO",2011,2,"NO","CHI",3,17,"NO"
"287","2011_02_CIN_DEN",2011,2,"DEN","CIN",3,2,"DEN"
"288","2011_02_CLE_IND",2011,2,"IND","CLE",1,-8,"CLE"
"289","2011_02_DAL_SF",2011,2,"SF","DAL",3,-3,"DAL"
"290","2011_02_GB_CAR",2011,2,"CAR","GB",2,-7,"GB"
"291","2011_02_HOU_MIA",2011,2,"MIA","HOU",1,-10,"HOU"
"292","2011_02_JAX_NYJ",2011,2,"NYJ","JAX",3,29,"NYJ"
"293","2011_02_KC_DET",2011,2,"DET","KC",6,45,"DET"
"294","2011_02_OAK_BUF",2011,2,"BUF","LV",5,3,"BUF"
"295","2011_02_PHI_ATL",2011,2,"ATL","PHI",5,4,"ATL"
"296","2011_02_SD_NE",2011,2,"NE","LAC",4,14,"NE"
"297","2011_02_SEA_PIT",2011,2,"PIT","SEA",3,24,"PIT"
"298","2011_02_STL_NYG",2011,2,"NYG","LA",4,12,"NYG"
"299","2011_02_TB_MIN",2011,2,"MIN","TB",2,-4,"TB"
"300","2011_03_ARI_SEA",2011,3,"SEA","ARI",1,3,"SEA"
"301","2011_03_ATL_TB",2011,3,"TB","ATL",1,3,"TB"
"302","2011_03_BAL_STL",2011,3,"LA","BAL",1,-30,"BAL"
"303","2011_03_DEN_TEN",2011,3,"TEN","DEN",2,3,"TEN"
"304","2011_03_DET_MIN",2011,3,"MIN","DET",2,-3,"DET"
"305","2011_03_GB_CHI",2011,3,"CHI","GB",2,-10,"GB"
"306","2011_03_HOU_NO",2011,3,"NO","HOU",5,7,"NO"
"307","2011_03_JAX_CAR",2011,3,"CAR","JAX",1,6,"CAR"
"308","2011_03_KC_SD",2011,3,"LAC","KC",2,3,"LAC"
"309","2011_03_MIA_CLE",2011,3,"CLE","MIA",2,1,"CLE"
"310","2011_03_NE_BUF",2011,3,"BUF","NE",4,3,"BUF"
"311","2011_03_NYG_PHI",2011,3,"PHI","NYG",1,-13,"NYG"
"312","2011_03_NYJ_OAK",2011,3,"LV","NYJ",4,10,"LV"
"313","2011_03_PIT_IND",2011,3,"IND","PIT",2,-3,"PIT"
"314","2011_03_SF_CIN",2011,3,"CIN","SF",0,-5,"SF"
"315","2011_03_WAS_DAL",2011,3,"DAL","WAS",0,2,"DAL"
"316","2011_04_ATL_SEA",2011,4,"SEA","ATL",4,-2,"ATL"
"317","2011_04_BUF_CIN",2011,4,"CIN","BUF",2,3,"CIN"
"318","2011_04_CAR_CHI",2011,4,"CHI","CAR",4,5,"CHI"
"319","2011_04_DEN_GB",2011,4,"GB","DEN",7,26,"GB"
"320","2011_04_DET_DAL",2011,4,"DAL","DET",3,-4,"DET"
"321","2011_04_IND_TB",2011,4,"TB","IND",3,7,"TB"
"322","2011_04_MIA_SD",2011,4,"LAC","MIA",2,10,"LAC"
"323","2011_04_MIN_KC",2011,4,"KC","MIN",1,5,"KC"
"324","2011_04_NE_OAK",2011,4,"LV","NE",2,-12,"NE"
"325","2011_04_NO_JAX",2011,4,"JAX","NO",1,-13,"NO"
"326","2011_04_NYG_ARI",2011,4,"ARI","NYG",3,-4,"NYG"
"327","2011_04_NYJ_BAL",2011,4,"BAL","NYJ",4,17,"BAL"
"328","2011_04_PIT_HOU",2011,4,"HOU","PIT",2,7,"HOU"
"329","2011_04_SF_PHI",2011,4,"PHI","SF",2,-1,"SF"
"330","2011_04_TEN_CLE",2011,4,"CLE","TEN",1,-18,"TEN"
"331","2011_04_WAS_STL",2011,4,"LA","WAS",1,-7,"WAS"
"332","2011_05_ARI_MIN",2011,5,"MIN","ARI",4,24,"MIN"
"333","2011_05_CHI_DET",2011,5,"DET","CHI",3,11,"DET"
"334","2011_05_CIN_JAX",2011,5,"JAX","CIN",2,-10,"CIN"
"335","2011_05_GB_ATL",2011,5,"ATL","GB",2,-11,"GB"
"336","2011_05_KC_IND",2011,5,"IND","KC",3,-4,"KC"
"337","2011_05_NO_CAR",2011,5,"CAR","NO",4,-3,"NO"
"338","2011_05_NYJ_NE",2011,5,"NE","NYJ",3,9,"NE"
"339","2011_05_OAK_HOU",2011,5,"HOU","LV",2,-5,"LV"
"340","2011_05_PHI_BUF",2011,5,"BUF","PHI",4,7,"BUF"
"341","2011_05_SD_DEN",2011,5,"DEN","LAC",3,-5,"LAC"
"342","2011_05_SEA_NYG",2011,5,"NYG","SEA",3,-11,"SEA"
"343","2011_05_TB_SF",2011,5,"SF","TB",6,45,"SF"
"344","2011_05_TEN_PIT",2011,5,"PIT","TEN",5,21,"PIT"
"345","2011_06_BUF_NYG",2011,6,"NYG","BUF",3,3,"NYG"
"346","2011_06_CAR_ATL",2011,6,"ATL","CAR",4,14,"ATL"
"347","2011_06_CLE_OAK",2011,6,"LV","CLE",3,7,"LV"
"348","2011_06_DAL_NE",2011,6,"NE","DAL",2,4,"NE"
"349","2011_06_HOU_BAL",2011,6,"BAL","HOU",2,15,"BAL"
"350","2011_06_IND_CIN",2011,6,"CIN","IND",3,10,"CIN"
"351","2011_06_JAX_PIT",2011,6,"PIT","JAX",2,4,"PIT"
"352","2011_06_MIA_NYJ",2011,6,"NYJ","MIA",3,18,"NYJ"
"353","2011_06_MIN_CHI",2011,6,"CHI","MIN",4,29,"CHI"
"354","2011_06_NO_TB",2011,6,"TB","NO",2,6,"TB"
"355","2011_06_PHI_WAS",2011,6,"WAS","PHI",1,-7,"PHI"
"356","2011_06_SF_DET",2011,6,"DET","SF",2,-6,"SF"
"357","2011_06_STL_GB",2011,6,"GB","LA",3,21,"GB"
"358","2011_07_ATL_DET",2011,7,"DET","ATL",1,-7,"ATL"
"359","2011_07_BAL_JAX",2011,7,"JAX","BAL",0,5,"JAX"
"360","2011_07_CHI_TB",2011,7,"TB","CHI",2,-6,"CHI"
"361","2011_07_DEN_MIA",2011,7,"MIA","DEN",1,-3,"DEN"
"362","2011_07_GB_MIN",2011,7,"MIN","GB",3,-6,"GB"
"363","2011_07_HOU_TEN",2011,7,"TEN","HOU",1,-34,"HOU"
"364","2011_07_IND_NO",2011,7,"NO","IND",8,55,"NO"
"365","2011_07_KC_OAK",2011,7,"LV","KC",0,-28,"KC"
"366","2011_07_PIT_ARI",2011,7,"ARI","PIT",3,-12,"PIT"
"367","2011_07_SD_NYJ",2011,7,"NYJ","LAC",3,6,"NYJ"
"368","2011_07_SEA_CLE",2011,7,"CLE","SEA",0,3,"CLE"
"369","2011_07_STL_DAL",2011,7,"DAL","LA",4,27,"DAL"
"370","2011_07_WAS_CAR",2011,7,"CAR","WAS",3,13,"CAR"
"371","2011_08_ARI_BAL",2011,8,"BAL","ARI",3,3,"BAL"
"372","2011_08_CIN_SEA",2011,8,"SEA","CIN",1,-22,"CIN"
"373","2011_08_CLE_SF",2011,8,"SF","CLE",2,10,"SF"
"374","2011_08_DAL_PHI",2011,8,"PHI","DAL",4,27,"PHI"
"375","2011_08_DET_DEN",2011,8,"DEN","DET",1,-35,"DET"
"376","2011_08_IND_TEN",2011,8,"TEN","IND",3,17,"TEN"
"377","2011_08_JAX_HOU",2011,8,"HOU","JAX",3,10,"HOU"
"378","2011_08_MIA_NYG",2011,8,"NYG","MIA",2,3,"NYG"
"379","2011_08_MIN_CAR",2011,8,"CAR","MIN",3,-3,"MIN"
"380","2011_08_NE_PIT",2011,8,"PIT","NE",2,8,"PIT"
"381","2011_08_NO_STL",2011,8,"LA","NO",4,10,"LA"
"382","2011_08_SD_KC",2011,8,"KC","LAC",2,3,"KC"
"383","2011_08_WAS_BUF",2011,8,"BUF","WAS",2,23,"BUF"
"384","2011_09_ATL_IND",2011,9,"IND","ATL",1,-24,"ATL"
"385","2011_09_BAL_PIT",2011,9,"PIT","BAL",2,-3,"BAL"
"386","2011_09_CHI_PHI",2011,9,"PHI","CHI",3,-6,"CHI"
"387","2011_09_CIN_TEN",2011,9,"TEN","CIN",2,-7,"CIN"
"388","2011_09_CLE_HOU",2011,9,"HOU","CLE",3,18,"HOU"
"389","2011_09_DEN_OAK",2011,9,"LV","DEN",3,-14,"DEN"
"390","2011_09_GB_SD",2011,9,"LAC","GB",5,-7,"GB"
"391","2011_09_MIA_KC",2011,9,"KC","MIA",0,-28,"MIA"
"392","2011_09_NYG_NE",2011,9,"NE","NYG",2,-4,"NYG"
"393","2011_09_NYJ_BUF",2011,9,"BUF","NYJ",1,-16,"NYJ"
"394","2011_09_SEA_DAL",2011,9,"DAL","SEA",2,10,"DAL"
"395","2011_09_SF_WAS",2011,9,"WAS","SF",1,-8,"SF"
"396","2011_09_STL_ARI",2011,9,"ARI","LA",2,6,"ARI"
"397","2011_09_TB_NO",2011,9,"NO","TB",3,11,"NO"
"398","2011_10_ARI_PHI",2011,10,"PHI","ARI",2,-4,"ARI"
"399","2011_10_BAL_SEA",2011,10,"SEA","BAL",1,5,"SEA"
"400","2011_10_BUF_DAL",2011,10,"DAL","BUF",5,37,"DAL"
"401","2011_10_DEN_KC",2011,10,"KC","DEN",1,-7,"DEN"
"402","2011_10_DET_CHI",2011,10,"CHI","DET",4,24,"CHI"
"403","2011_10_HOU_TB",2011,10,"TB","HOU",1,-28,"HOU"
